seed_id,k,v,t,n,seed,count_symbols,min_unique_pairs,sum_unique_pairs,collision_penalty,lag_unique_counts,position_covered,position_missing,position_pct,position_pair_counts,full_covered,full_missing,full_pct,full_pair_counts
357,12,2,3,12,0 1 1 0 0 1 0 1 0 1 0 1,6 6,,,,,1544,216,87.727273,6 6 6 6 6 6 6 6 6 6 6 8 8 8 8 8 8 8 6 6 8 8 8 8 8 8 6 6 8 8 8 8 8 6 6 8 8 8 8 6 6 8 8 8 6 6 8 8 6 6 8 6 6 6 6 6 6 6 6 6 6 6 6 6 6 8 8 8 8 8 8 8 6 8 8 8 8 8 8 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 6 6 6 6 6 6 6 6 8 8 8 8 8 8 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 6 6 6 6 6 6 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 6 6 6 6 6 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 6 6 6 6 6 8 8 8 6 8 8 6 8 6 6 6 6 6 6 8 8 6 8 6 6 6 6 6 8 6 6 6 6 6,988,772,56.136364,5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 5 5 4 4 4 4 4 4 5 5 4 4 4 4 4 5 5 4 4 4 4 5 5 4 4 4 5 5 4 4 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 4 5 4 4 4 4 4 4 5 4 4 4 4 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 4 5 4 4 4 4 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 5 5 5 5 5 5 5 5 5 4 4 4 4 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 5 5 5 5 5 5 5 5 4 4 4 4 5 4 4 4 5 4 4 5 4 5 5 5 5 5 5 5 4 4 4 5 4 4 5 4 5 5 5 5 5 5 4 4 5 4 5 5 5 5 5 4 5 5 5 5 5
358,12,2,3,12,0 1 1 0 0 1 0 1 0 1 1 0,6 6,,,,,1592,168,90.454545,6 7 7 7 7 7 7 7 7 6 7 8 8 8 8 8 8 8 7 7 8 8 6 6 8 8 7 7 8 6 8 6 8 7 7 8 6 6 8 7 7 8 8 8 7 7 8 8 7 7 8 7 7 7 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 7 8 8 6 6 8 8 7 8 6 8 6 8 7 8 6 6 8 7 8 8 8 7 8 8 7 8 7 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 7 8 8 6 6 8 7 8 6 8 6 7 8 6 6 7 8 8 7 8 7 6 7 7 7 7 7 7 7 8 8 8 8 8 7 8 8 6 6 7 8 6 8 7 8 6 7 8 7 6 7 7 7 7 7 7 8 8 8 8 7 8 8 6 7 8 6 7 8 7 6 7 7 7 7 7 8 8 8 7 8 8 7 8 7 6 7 7 7 7 8 8 7 8 7 6 7 7 7 8 7 6 7 7 6,1336,424,75.909091,5 6 7 7 6 6 7 7 6 5 6 5 6 5 6 5 6 5 6 7 6 6 7 7 6 6 7 7 5 7 4 7 5 7 6 6 7 7 6 6 6 5 6 5 6 7 6 6 7 7 5 7 6 6 5 5 6 7 7 6 6 7 7 6 6 5 6 5 6 5 6 5 7 6 6 7 7 6 6 7 5 7 4 7 5 6 6 7 7 6 6 5 6 5 7 6 6 7 5 6 5 6 7 7 6 6 7 7 6 5 6 5 6 5 6 7 6 6 7 7 6 7 5 7 4 7 6 6 7 7 6 5 6 7 6 7 5 6 7 7 6 6 7 6 5 6 5 6 5 7 6 6 7 7 7 5 7 4 6 6 7 6 5 7 5 6 7 7 6 6 6 5 6 5 6 7 6 6 7 7 5 7 6 6 6 5 6 7 7 6 6 5 6 5 7 6 6 7 5 6 5 6 7 7 6 5 6 7 6 7 5 6 7 6 5 7 5 6 6 5
359,12,2,3,12,0 1 1 0 0 1 0 1 1 0 0 1,6 6,,,,,1104,656,62.727273,6 5 5 6 4 4 6 5 5 6 5 6 5 4 6 4 5 6 5 5 5 4 5 5 4 5 5 6 4 5 6 5 4 6 4 6 5 5 6 4 4 4 4 4 4 6 5 5 6 5 6 5 5 5 6 6 5 5 6 4 4 6 5 5 5 6 5 4 6 4 5 6 5 5 4 5 5 4 5 6 4 5 6 5 4 4 6 5 5 6 4 4 4 4 6 5 5 5 6 5 6 5 5 6 4 4 6 5 5 6 5 4 6 4 5 5 5 4 5 5 4 6 4 5 6 5 4 6 5 5 4 4 4 6 5 5 6 5 5 6 4 4 6 5 6 5 4 6 4 5 5 4 5 5 6 4 5 6 4 6 5 4 4 6 6 5 5 6 4 4 5 6 5 4 6 5 5 4 5 6 4 5 4 6 4 6 5 5 6 4 5 6 5 4 5 5 4 6 4 4 6 5 5 6 5 6 5 5 5 6 6 5 5 5 6 5 6 5 5 6,972,788,55.227273,5 5 5 5 4 4 5 5 5 5 5 3 5 3 5 3 5 3 5 5 5 3 5 5 3 5 5 5 3 5 3 5 3 5 4 5 5 5 5 4 4 3 3 3 4 5 5 5 5 5 3 5 5 5 5 5 5 5 5 4 4 5 5 5 5 3 5 3 5 3 5 3 5 5 3 5 5 3 5 5 3 5 3 5 3 4 5 5 5 5 4 3 3 3 5 5 5 5 3 5 5 5 5 5 4 4 5 5 5 3 5 3 5 3 5 5 5 3 5 5 3 5 3 5 3 5 4 5 5 5 4 3 3 5 5 5 5 5 5 5 4 4 5 5 3 5 3 5 3 5 5 3 5 5 5 3 5 3 4 5 5 4 3 5 5 5 5 5 4 4 5 3 5 3 5 5 5 3 5 5 3 5 4 5 4 5 5 5 5 4 5 3 5 3 5 5 3 5 3 4 5 5 5 5 5 3 5 5 5 5 5 5 5 5 3 5 5 5 5 5
360,12,2,3,12,0 1 1 0 0 1 0 1 1 0 1 0,6 6,,,,,1548,212,87.954545,6 8 8 7 7 7 7 8 8 6 8 6 7 8 6 8 7 6 8 8 7 5 7 7 5 7 8 7 8 7 6 7 8 7 7 6 7 7 6 7 7 8 5 8 7 7 7 7 7 8 6 8 8 8 6 6 8 8 7 7 7 7 8 8 8 6 7 8 6 8 7 6 8 7 5 7 7 5 7 7 8 7 6 7 8 7 6 7 7 6 7 8 5 8 7 7 7 8 6 8 6 8 8 7 7 7 7 8 8 6 7 8 6 8 7 8 7 5 7 7 5 7 8 7 6 7 7 6 7 7 7 8 5 7 7 8 6 8 8 7 7 7 7 8 6 7 8 6 8 8 7 5 7 7 7 8 7 6 7 6 7 7 8 7 6 8 8 7 7 7 8 6 7 8 6 8 7 5 7 7 8 7 7 6 7 6 8 8 7 7 8 6 7 8 8 7 5 7 8 7 6 8 8 7 8 6 7 8 7 7 6 8 8 8 6 8 6 8 8 6,1536,224,87.272727,6 8 8 7 7 7 7 8 8 6 8 6 7 5 8 5 7 6 8 8 7 8 7 7 8 7 8 7 5 7 6 7 5 7 7 8 7 7 8 7 7 5 8 5 7 7 7 7 7 8 6 8 8 8 6 6 8 8 7 7 7 7 8 8 8 6 7 5 8 5 7 6 8 7 8 7 7 8 7 7 5 7 6 7 5 7 8 7 7 8 7 5 8 5 7 7 7 8 6 8 6 8 8 7 7 7 7 8 8 6 7 5 8 5 7 8 7 8 7 7 8 7 5 7 6 7 7 8 7 7 7 5 8 7 7 8 6 8 8 7 7 7 7 8 6 7 5 8 5 8 7 8 7 7 7 5 7 6 7 8 7 7 5 7 6 8 8 7 7 7 8 6 7 5 8 8 7 8 7 7 5 7 7 8 7 6 8 8 7 7 8 6 7 5 8 7 8 7 5 7 6 8 8 7 8 6 7 8 7 7 6 8 8 8 6 8 6 8 8 6
361,12,2,3,12,0 1 1 0 0 1 0 1 1 1 0 0,6 6,,,,,1636,124,92.954545,8 7 8 8 6 8 8 8 7 8 7 7 7 7 8 7 7 7 7 8 7 8 8 8 8 7 8 8 7 8 4 8 7 8 8 8 8 8 8 6 6 7 8 7 8 8 7 7 8 8 7 8 7 7 8 8 7 8 8 6 8 8 8 7 7 7 7 7 8 7 7 7 8 7 8 8 8 8 7 8 7 8 4 8 7 8 8 8 8 8 6 7 8 7 8 7 7 8 7 7 8 7 8 8 6 8 8 8 7 7 7 7 8 7 7 8 7 8 8 8 8 8 7 8 4 8 8 8 8 8 6 7 8 8 7 8 8 7 8 8 6 8 8 7 7 7 7 8 7 8 7 8 8 8 8 7 8 4 8 8 8 6 7 8 8 7 8 8 6 8 7 7 7 7 8 8 7 8 8 8 7 8 8 8 6 8 7 8 8 6 7 7 7 7 8 7 8 8 7 8 8 7 8 8 7 7 7 8 7 8 8 7 8 7 7 8 8 7 7 8,1396,364,79.318182,6 6 7 7 6 7 7 6 6 6 6 5 6 6 6 6 6 5 6 6 6 8 6 7 8 6 7 7 6 7 7 6 6 7 7 6 6 7 6 6 6 6 8 6 7 7 6 6 7 7 5 6 6 6 6 6 6 7 7 6 7 7 6 6 6 5 6 6 6 6 6 5 6 6 8 6 7 8 6 7 6 7 7 6 6 7 6 6 7 6 6 6 8 6 7 6 6 7 5 6 6 6 7 7 6 7 7 6 6 5 6 6 6 6 6 6 6 8 6 7 8 7 6 7 7 6 7 6 6 7 6 6 8 7 6 7 6 6 7 7 6 7 7 6 5 6 6 6 6 6 6 8 6 7 7 6 7 7 7 6 6 6 6 7 6 6 7 7 6 7 6 5 6 6 6 6 6 8 6 7 6 7 7 6 6 6 6 7 7 6 6 5 6 6 6 6 8 7 6 7 6 6 7 7 6 5 6 6 6 7 6 6 7 6 5 6 6 6 6 6
362,12,2,3,12,0 1 1 0 0 1 1 0 0 0 1 1,6 6,,,,,1544,216,87.727273,6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 6 8 8 8 6 8 8 6 8 8 6 8 8 6 8 6 8 8 6 6 8 8 6 8 6 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 6 8 8 8 6 8 6 8 8 6 8 6 8 6 8 6 6 8 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 8 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 8 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 6 6 6 6 6 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 6 6 6 6 8 6 8 8 6 8 6 6 8 8 6 6 6 8 6 8 6 6 8 6 6 8 6 6 6 6,1544,216,87.727273,6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 6 8 8 8 6 8 8 6 8 8 6 8 8 6 8 6 8 8 6 6 8 8 6 8 6 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 6 8 8 8 6 8 6 8 8 6 8 6 8 6 8 6 6 8 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 8 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 8 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 6 6 6 6 6 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 6 6 6 6 8 6 8 8 6 8 6 6 8 8 6 6 6 8 6 8 6 6 8 6 6 8 6 6 6 6
363,12,2,3,12,0 1 1 0 0 1 1 0 0 1 0 1,6 6,,,,,1592,168,90.454545,6 7 7 7 7 7 7 7 7 6 7 8 8 8 8 8 8 8 7 7 8 8 6 6 8 8 7 7 8 6 8 6 8 7 7 8 6 6 8 7 7 8 8 8 7 7 8 8 7 7 8 7 7 7 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 7 8 8 6 6 8 8 7 8 6 8 6 8 7 8 6 6 8 7 8 8 8 7 8 8 7 8 7 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 7 8 8 6 6 8 7 8 6 8 6 7 8 6 6 7 8 8 7 8 7 6 7 7 7 7 7 7 7 8 8 8 8 8 7 8 8 6 6 7 8 6 8 7 8 6 7 8 7 6 7 7 7 7 7 7 8 8 8 8 7 8 8 6 7 8 6 7 8 7 6 7 7 7 7 7 8 8 8 7 8 8 7 8 7 6 7 7 7 7 8 8 7 8 7 6 7 7 7 8 7 6 7 7 6,1336,424,75.909091,5 6 7 7 6 6 7 7 6 5 6 5 6 5 6 5 6 5 6 7 6 6 7 7 6 6 7 7 5 7 4 7 5 7 6 6 7 7 6 6 6 5 6 5 6 7 6 6 7 7 5 7 6 6 5 5 6 7 7 6 6 7 7 6 6 5 6 5 6 5 6 5 7 6 6 7 7 6 6 7 5 7 4 7 5 6 6 7 7 6 6 5 6 5 7 6 6 7 5 6 5 6 7 7 6 6 7 7 6 5 6 5 6 5 6 7 6 6 7 7 6 7 5 7 4 7 6 6 7 7 6 5 6 7 6 7 5 6 7 7 6 6 7 6 5 6 5 6 5 7 6 6 7 7 7 5 7 4 6 6 7 6 5 7 5 6 7 7 6 6 6 5 6 5 6 7 6 6 7 7 5 7 6 6 6 5 6 7 7 6 6 5 6 5 7 6 6 7 5 6 5 6 7 7 6 5 6 7 6 7 5 6 7 6 5 7 5 6 6 5
364,12,2,3,12,0 1 1 0 0 1 1 0 0 1 1 0,6 6,,,,,800,960,45.454545,4 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 2 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 4 4 4 2 4 2 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 2 4 4 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 4 2 4 2 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 4 4 4 2 4 2 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 4 2 4 2 4 4 4 4 2 4 4 4 4 4 4 4 4 2 4 2 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 2 4 2 4 4 4 4 2 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 2 4 4 4 4 4,800,960,45.454545,4 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 2 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 4 4 4 2 4 2 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 2 4 4 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 4 2 4 2 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 4 4 4 2 4 2 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 4 4 2 4 2 4 2 4 4 4 4 4 4 2 4 2 4 4 4 4 2 4 4 4 4 4 4 4 4 2 4 2 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 2 4 2 4 4 4 4 2 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 2 4 4 4 4 4
365,12,2,3,12,0 1 1 0 0 1 1 0 1 0 0 1,6 6,,,,,1548,212,87.954545,6 8 8 7 7 7 7 8 8 6 8 6 7 8 6 8 7 6 8 8 7 5 7 7 5 7 8 7 8 7 6 7 8 7 7 6 7 7 6 7 7 8 5 8 7 7 7 7 7 8 6 8 8 8 6 6 8 8 7 7 7 7 8 8 8 6 7 8 6 8 7 6 8 7 5 7 7 5 7 7 8 7 6 7 8 7 6 7 7 6 7 8 5 8 7 7 7 8 6 8 6 8 8 7 7 7 7 8 8 6 7 8 6 8 7 8 7 5 7 7 5 7 8 7 6 7 7 6 7 7 7 8 5 7 7 8 6 8 8 7 7 7 7 8 6 7 8 6 8 8 7 5 7 7 7 8 7 6 7 6 7 7 8 7 6 8 8 7 7 7 8 6 7 8 6 8 7 5 7 7 8 7 7 6 7 6 8 8 7 7 8 6 7 8 8 7 5 7 8 7 6 8 8 7 8 6 7 8 7 7 6 8 8 8 6 8 6 8 8 6,1536,224,87.272727,6 8 8 7 7 7 7 8 8 6 8 6 7 5 8 5 7 6 8 8 7 8 7 7 8 7 8 7 5 7 6 7 5 7 7 8 7 7 8 7 7 5 8 5 7 7 7 7 7 8 6 8 8 8 6 6 8 8 7 7 7 7 8 8 8 6 7 5 8 5 7 6 8 7 8 7 7 8 7 7 5 7 6 7 5 7 8 7 7 8 7 5 8 5 7 7 7 8 6 8 6 8 8 7 7 7 7 8 8 6 7 5 8 5 7 8 7 8 7 7 8 7 5 7 6 7 7 8 7 7 7 5 8 7 7 8 6 8 8 7 7 7 7 8 6 7 5 8 5 8 7 8 7 7 7 5 7 6 7 8 7 7 5 7 6 8 8 7 7 7 8 6 7 5 8 8 7 8 7 7 5 7 7 8 7 6 8 8 7 7 8 6 7 5 8 7 8 7 5 7 6 8 8 7 8 6 7 8 7 7 6 8 8 8 6 8 6 8 8 6
366,12,2,3,12,0 1 1 0 0 1 1 0 1 0 1 0,6 6,,,,,1592,168,90.454545,6 7 7 7 7 7 7 7 7 6 7 8 8 8 8 8 8 8 7 7 8 8 6 6 8 8 7 7 8 6 8 6 8 7 7 8 6 6 8 7 7 8 8 8 7 7 8 8 7 7 8 7 7 7 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 7 8 8 6 6 8 8 7 8 6 8 6 8 7 8 6 6 8 7 8 8 8 7 8 8 7 8 7 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 7 8 8 6 6 8 7 8 6 8 6 7 8 6 6 7 8 8 7 8 7 6 7 7 7 7 7 7 7 8 8 8 8 8 7 8 8 6 6 7 8 6 8 7 8 6 7 8 7 6 7 7 7 7 7 7 8 8 8 8 7 8 8 6 7 8 6 7 8 7 6 7 7 7 7 7 8 8 8 7 8 8 7 8 7 6 7 7 7 7 8 8 7 8 7 6 7 7 7 8 7 6 7 7 6,1336,424,75.909091,5 6 7 7 6 6 7 7 6 5 6 5 6 5 6 5 6 5 6 7 6 6 7 7 6 6 7 7 5 7 4 7 5 7 6 6 7 7 6 6 6 5 6 5 6 7 6 6 7 7 5 7 6 6 5 5 6 7 7 6 6 7 7 6 6 5 6 5 6 5 6 5 7 6 6 7 7 6 6 7 5 7 4 7 5 6 6 7 7 6 6 5 6 5 7 6 6 7 5 6 5 6 7 7 6 6 7 7 6 5 6 5 6 5 6 7 6 6 7 7 6 7 5 7 4 7 6 6 7 7 6 5 6 7 6 7 5 6 7 7 6 6 7 6 5 6 5 6 5 7 6 6 7 7 7 5 7 4 6 6 7 6 5 7 5 6 7 7 6 6 6 5 6 5 6 7 6 6 7 7 5 7 6 6 6 5 6 7 7 6 6 5 6 5 7 6 6 7 5 6 5 6 7 7 6 5 6 7 6 7 5 6 7 6 5 7 5 6 6 5
367,12,2,3,12,0 1 1 0 0 1 1 0 1 1 0 0,6 6,,,,,1544,216,87.727273,6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 6 8 8 8 6 8 8 6 8 8 6 8 8 6 8 6 8 8 6 6 8 8 6 8 6 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 6 8 8 8 6 8 6 8 8 6 8 6 8 6 8 6 6 8 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 8 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 8 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 6 6 6 6 6 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 6 6 6 6 8 6 8 8 6 8 6 6 8 8 6 6 6 8 6 8 6 6 8 6 6 8 6 6 6 6,1544,216,87.727273,6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 6 8 8 8 6 8 8 6 8 8 6 8 8 6 8 6 8 8 6 6 8 8 6 8 6 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 6 8 8 8 6 8 6 8 8 6 8 6 8 6 8 6 6 8 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 8 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 8 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 6 6 6 6 6 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 6 6 6 6 8 6 8 8 6 8 6 6 8 8 6 6 6 8 6 8 6 6 8 6 6 8 6 6 6 6
368,12,2,3,12,0 1 1 0 0 1 1 1 0 0 0 1,6 6,,,,,1636,124,92.954545,8 7 8 8 8 6 8 8 7 8 7 7 7 7 8 7 7 7 7 8 7 8 8 8 8 7 8 8 7 8 4 8 7 8 6 8 8 8 8 8 8 7 8 7 6 8 7 7 8 8 7 8 7 7 8 8 7 8 8 8 6 8 8 7 7 7 7 7 8 7 7 7 8 7 8 8 8 8 7 8 7 8 4 8 7 6 8 8 8 8 8 7 8 7 8 7 7 8 7 7 8 7 8 8 8 6 8 8 7 7 7 7 8 7 7 8 7 8 8 8 8 8 7 8 4 8 6 8 8 8 8 7 8 8 7 8 8 7 8 8 8 6 8 7 7 7 7 8 7 8 7 8 8 8 8 7 8 4 6 8 8 8 7 8 8 7 8 8 8 6 7 7 7 7 8 8 7 8 8 8 7 8 6 8 8 8 7 8 8 8 7 7 7 7 8 7 8 8 7 6 8 7 8 8 7 7 7 8 7 8 8 7 8 7 7 8 8 7 7 8,1396,364,79.318182,6 6 6 7 7 6 7 7 6 6 6 5 6 6 6 6 6 5 6 7 6 8 7 6 8 6 6 7 6 6 7 7 6 7 6 6 7 6 6 7 7 6 8 6 6 7 6 6 7 6 5 7 6 6 6 6 6 6 7 7 6 7 7 6 6 5 6 6 6 6 6 5 7 6 8 7 6 8 6 7 6 6 7 7 6 6 6 7 6 6 7 6 8 6 7 6 6 6 5 6 6 6 6 7 7 6 7 7 6 5 6 6 6 6 6 7 6 8 7 6 8 7 6 6 7 7 6 6 7 6 7 6 8 7 6 6 6 6 6 7 7 6 7 6 5 6 6 6 6 7 6 8 7 6 7 6 6 7 6 6 7 7 6 7 6 6 6 7 7 6 6 5 6 6 6 7 6 8 7 7 6 6 6 6 7 6 6 6 7 7 6 5 6 6 7 6 8 7 6 6 6 6 6 7 6 5 6 7 6 7 6 6 6 6 5 7 6 6 6 6
369,12,2,3,12,0 1 1 0 0 1 1 1 0 0 1 0,6 6,,,,,1544,216,87.727273,6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 6 8 8 8 6 8 8 6 8 8 6 8 8 6 8 6 8 8 6 6 8 8 6 8 6 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 6 8 8 8 6 8 6 8 8 6 8 6 8 6 8 6 6 8 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 8 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 8 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 6 6 6 6 6 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 6 6 6 6 8 6 8 8 6 8 6 6 8 8 6 6 6 8 6 8 6 6 8 6 6 8 6 6 6 6,1544,216,87.727273,6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 6 8 8 8 6 8 8 6 8 8 6 8 8 6 8 6 8 8 6 6 8 8 6 8 6 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 6 6 8 6 8 8 8 8 6 8 6 8 8 8 6 8 6 8 8 6 8 6 8 6 8 6 6 8 6 6 6 6 8 8 8 8 8 8 6 6 6 6 6 6 6 8 6 8 8 8 8 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 8 6 6 6 6 6 6 8 6 8 8 8 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 8 6 6 6 6 6 8 6 8 8 8 6 8 8 6 8 6 6 8 8 8 6 6 6 6 8 6 8 8 6 8 6 6 8 8 6 6 6 8 6 8 6 6 8 6 6 8 6 6 6 6
370,12,2,3,12,0 1 1 0 0 1 1 1 0 1 0 0,6 6,,,,,1592,168,90.454545,8 7 7 6 8 8 6 7 7 8 7 8 7 8 8 8 7 8 7 7 7 6 7 7 6 7 7 6 8 7 8 7 8 6 8 8 7 7 8 8 8 8 6 8 8 6 7 7 6 7 8 7 7 7 8 8 7 7 6 8 8 6 7 7 7 8 7 8 8 8 7 8 7 7 6 7 7 6 7 6 8 7 8 7 8 8 8 7 7 8 8 8 6 8 6 7 7 7 8 7 8 7 7 6 8 8 6 7 7 8 7 8 8 8 7 7 7 6 7 7 6 6 8 7 8 7 8 8 7 7 8 8 6 6 7 7 8 7 7 6 8 8 6 7 8 7 8 8 8 7 7 6 7 7 6 8 7 8 8 8 7 8 8 6 8 7 7 6 8 8 7 8 7 8 8 7 7 6 7 6 8 7 8 8 8 8 7 7 6 8 7 8 7 8 7 7 6 6 8 8 8 7 7 6 7 8 7 7 7 6 8 7 7 7 8 7 8 7 7 8,1336,424,75.909091,6 6 7 7 6 6 7 7 6 6 6 5 6 5 6 5 6 5 6 7 6 5 7 7 5 6 7 7 5 7 4 7 5 7 6 6 7 7 6 6 6 5 5 5 6 7 6 6 7 7 5 7 6 6 6 6 6 7 7 6 6 7 7 6 6 5 6 5 6 5 6 5 7 6 5 7 7 5 6 7 5 7 4 7 5 6 6 7 7 6 6 5 5 5 7 6 6 7 5 6 6 6 7 7 6 6 7 7 6 5 6 5 6 5 6 7 6 5 7 7 5 7 5 7 4 7 6 6 7 7 6 5 5 7 6 7 6 6 7 7 6 6 7 6 5 6 5 6 5 7 6 5 7 7 7 5 7 4 6 6 7 6 5 7 6 6 7 7 6 6 6 5 6 5 6 7 6 5 7 7 5 7 6 6 6 6 6 7 7 6 6 5 6 5 7 6 5 7 5 6 6 6 7 7 6 5 6 7 6 7 6 6 7 6 5 7 6 6 6 6
