seed_id,k,v,t,n,seed,count_symbols,min_unique_pairs,sum_unique_pairs,collision_penalty,lag_unique_counts,position_covered,position_missing,position_pct,position_pair_counts,full_covered,full_missing,full_pct,full_pair_counts
740,11,2,3,11,1 0 1 0 0 1 1 0 1 1 0,5 6,,,,,1166,154,88.333333,6 6 7 7 7 6 6 7 6 7 8 8 8 7 8 8 6 6 8 7 8 7 8 7 6 7 8 8 8 7 7 8 7 7 7 7 8 8 6 7 8 6 6 7 6 6 6 7 7 7 6 6 7 7 8 8 8 7 8 8 6 8 7 8 7 8 6 7 8 8 8 7 8 7 7 7 8 8 7 8 6 6 6 7 7 7 6 6 7 8 8 8 7 8 6 8 7 8 7 6 7 8 8 7 8 7 7 8 7 6 6 7 7 7 6 7 8 8 8 7 6 8 7 8 6 7 8 7 8 7 6 6 7 7 7 7 8 8 8 6 8 7 6 7 7 6 6 7 7 7 8 8 6 8 6 6 6 7 7 8 6 6 6 7 6,986,334,74.696970,6 6 7 7 6 7 6 6 6 5 7 7 7 7 5 7 7 7 6 6 6 5 6 7 7 7 6 5 6 7 7 7 5 6 6 7 5 6 7 6 6 6 6 5 6 6 6 7 7 6 6 7 6 6 7 6 6 6 6 6 7 6 6 6 6 7 6 6 6 6 6 7 6 6 7 6 6 6 6 6 7 6 6 6 6 5 6 7 6 7 6 5 7 7 6 5 5 7 6 6 5 6 7 6 6 6 6 5 7 6 6 5 5 6 6 6 6 5 6 7 5 4 4 6 5 4 5 5 5 6 6 6 5 6 7 6 5 6 7 5 5 5 6 5 6 6 5 6 7 6 6 6 6 5 7 5 5 6 5 5 6 5 5 5 5
741,11,2,3,11,1 0 1 0 0 1 1 1 0 0 1,5 6,,,,,1166,154,88.333333,7 7 8 8 7 8 7 6 7 6 6 6 6 7 7 6 7 7 7 8 8 8 6 8 8 7 8 8 6 8 7 6 8 7 7 8 6 7 8 8 6 7 7 6 7 7 7 8 8 7 8 7 6 6 6 6 6 7 7 6 7 7 8 8 8 6 8 7 8 8 6 7 6 8 7 8 6 7 8 6 7 7 7 8 8 7 8 7 6 6 6 6 7 7 7 7 8 8 8 8 7 8 8 7 6 8 8 6 8 7 7 8 8 7 8 6 6 6 6 7 7 7 8 8 8 7 8 7 6 8 7 7 8 8 7 6 6 6 6 7 7 8 8 7 7 7 7 8 8 6 6 6 7 7 8 7 7 8 6 6 7 7 7 6 7,1099,221,83.257576,7 6 8 8 7 8 8 7 6 6 5 6 6 7 7 6 7 7 6 7 7 6 6 7 6 6 8 8 7 8 7 7 6 6 7 7 7 7 7 7 6 8 7 7 6 6 6 8 7 7 7 8 7 6 4 6 6 6 6 5 8 6 8 8 7 7 7 6 8 8 7 7 7 7 6 8 7 7 8 6 7 6 6 7 7 6 7 7 6 4 6 6 6 6 7 7 7 8 7 7 6 7 7 7 7 6 7 6 7 6 6 7 7 6 6 6 5 6 6 6 6 7 6 7 7 6 7 7 7 7 6 7 8 7 7 6 5 6 6 6 7 5 7 6 7 6 7 8 7 7 6 7 7 7 7 6 7 7 7 6 7 6 7 7 6
742,11,2,3,11,1 0 1 0 0 1 1 1 0 1 0,5 6,,,,,1111,209,84.166667,7 7 7 7 7 7 7 5 7 5 8 7 7 7 6 8 7 7 6 6 6 6 7 7 7 7 6 6 7 7 7 7 6 7 7 7 7 6 7 7 8 7 7 5 7 7 7 7 7 7 7 7 5 5 8 7 7 7 6 8 7 6 6 6 6 7 7 7 6 6 7 7 7 6 7 7 7 6 7 8 7 7 7 7 7 7 7 7 5 8 7 7 7 6 7 6 6 6 6 7 7 6 6 7 7 6 7 7 7 7 7 7 7 7 7 5 8 7 7 7 7 6 6 6 7 7 6 7 7 7 7 7 7 7 7 5 8 7 7 7 6 6 7 7 7 7 7 7 7 5 8 7 7 6 7 7 7 7 5 8 7 7 7 5 7,864,456,65.454545,6 5 6 6 5 5 5 6 6 5 6 5 5 5 5 6 6 5 5 4 4 4 5 5 6 5 5 5 6 6 6 6 5 6 6 5 5 5 5 5 6 5 6 6 6 5 6 5 5 5 5 5 6 5 5 4 4 4 4 5 6 5 5 5 5 6 6 6 5 5 6 5 5 4 5 5 5 5 5 6 6 4 5 4 4 4 4 4 6 4 5 5 5 5 6 6 5 5 5 5 5 4 4 5 5 4 5 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 4 4 5 5 4 5 5 5 6 5 6 6 6 6 6 5 5 6 6 5 6 6 6 6 6 6 6 7 7 6 6 6 6 5 6 5 6 6 5 6 6 6 6
743,11,2,3,11,1 0 1 0 0 1 1 1 1 0 0,5 6,,,,,1166,154,88.333333,7 8 7 7 7 7 7 8 7 8 6 8 6 6 8 6 8 7 8 8 6 8 8 7 7 6 6 6 6 7 7 6 8 6 7 7 8 8 7 7 6 7 8 8 7 7 8 7 7 7 7 7 8 8 6 8 6 6 8 6 7 8 8 6 8 8 7 6 6 6 6 7 6 8 6 7 8 8 7 6 8 7 8 7 7 7 7 7 8 6 8 6 6 8 7 8 8 6 8 7 6 6 6 7 6 8 7 8 7 7 8 7 7 7 7 8 6 8 6 6 7 8 8 6 7 6 6 7 6 7 7 8 7 7 7 8 6 8 6 7 8 8 7 6 7 7 8 7 7 8 6 8 7 8 7 7 8 7 8 6 7 7 8 8 7,1068,252,80.909091,8 6 7 6 7 6 7 6 8 7 7 8 6 7 8 7 7 6 7 7 5 6 7 7 7 6 6 5 6 6 7 7 8 6 7 7 6 7 6 6 7 7 6 7 7 7 7 7 6 7 6 7 7 6 7 7 6 6 7 7 6 6 8 5 6 8 7 7 6 5 7 7 6 7 6 7 7 8 6 7 7 7 7 6 6 6 6 6 7 6 7 6 6 7 6 7 8 5 7 6 6 5 4 7 6 7 7 7 6 7 7 6 5 6 7 6 6 6 6 6 6 6 7 5 5 6 5 6 6 6 7 8 6 5 7 7 6 6 6 6 6 8 5 6 6 6 7 6 6 8 6 7 6 7 6 7 6 6 7 6 6 7 7 7 7
744,11,2,3,11,1 0 1 0 1 0 0 0 1 1 1,5 6,,,,,1166,154,88.333333,8 6 7 7 8 8 6 7 8 7 7 7 8 8 6 7 6 6 6 6 7 6 7 7 8 8 7 7 8 7 8 8 6 8 8 7 7 6 8 7 7 6 6 7 8 8 6 7 7 8 8 6 7 7 7 7 8 8 6 7 6 6 6 7 6 7 8 8 7 7 8 8 8 6 8 7 7 6 7 7 6 8 6 7 7 8 8 6 7 7 7 8 8 6 6 6 6 7 6 8 8 7 7 8 8 6 7 7 7 8 6 7 7 8 8 7 7 7 8 8 6 6 6 7 8 8 7 8 8 7 8 6 7 7 8 7 7 7 8 6 6 6 8 8 8 8 6 7 7 7 7 7 6 6 8 8 6 7 7 7 6 8 6 7 8,958,362,72.575758,7 6 6 6 5 6 6 6 6 6 6 5 7 6 6 6 5 6 5 5 5 5 6 5 6 7 6 6 7 5 6 5 5 5 4 6 6 6 5 5 6 5 6 5 5 7 6 6 7 6 6 7 6 6 6 6 7 6 6 6 6 6 5 4 5 5 7 7 6 6 6 7 6 6 6 5 6 5 5 5 6 7 6 7 7 6 7 6 6 7 6 6 7 5 6 6 5 5 4 7 6 7 5 6 7 5 6 5 5 6 6 7 6 6 6 7 6 6 6 6 6 6 6 6 6 5 6 6 6 6 7 6 6 6 5 7 6 7 5 5 6 5 5 4 5 7 5 6 5 6 6 6 5 5 4 6 6 6 6 5 5 5 5 6 4
745,11,2,3,11,1 0 1 0 1 0 0 1 0 1 1,5 6,,,,,1177,143,89.166667,7 7 7 7 7 6 7 7 7 7 7 6 8 8 8 7 7 7 8 7 8 7 6 7 6 8 8 8 8 7 7 8 7 8 7 7 6 8 6 7 7 7 7 7 7 7 7 7 7 7 6 7 7 7 7 6 8 8 8 7 7 8 7 8 7 6 6 8 8 8 8 7 8 7 8 7 6 8 7 7 7 7 7 7 7 7 6 7 7 7 6 8 8 8 7 8 7 8 7 6 8 8 8 7 8 7 7 6 7 7 7 7 7 7 6 7 7 6 8 8 7 8 7 8 6 8 8 7 8 7 7 7 7 7 7 7 7 6 8 7 8 7 6 8 7 7 7 7 7 7 7 6 7 8 6 7 7 7 7 7 7 7 7 7 7,948,372,71.818182,6 6 6 5 6 7 7 7 6 6 6 5 6 7 7 7 6 6 5 6 6 7 7 6 5 6 6 6 6 6 5 5 5 5 5 5 6 6 6 7 7 6 7 7 7 6 6 5 6 6 7 7 6 6 5 6 6 7 7 6 5 6 6 6 6 6 5 5 5 5 5 6 6 6 6 5 6 7 7 7 7 6 5 5 6 6 7 6 5 5 6 6 6 6 4 5 5 5 5 6 6 6 5 6 6 7 5 7 7 5 5 5 6 5 6 4 4 5 5 5 5 6 6 5 6 6 6 6 7 6 4 4 4 5 4 5 5 6 4 5 6 5 6 5 6 5 5 5 4 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7
746,11,2,3,11,1 0 1 0 1 0 0 1 1 0 1,5 6,,,,,1166,154,88.333333,6 6 7 7 7 6 6 7 6 7 8 8 8 7 8 8 6 6 8 7 8 7 8 7 6 7 8 8 8 7 7 8 7 7 7 7 8 8 6 7 8 6 6 7 6 6 6 7 7 7 6 6 7 7 8 8 8 7 8 8 6 8 7 8 7 8 6 7 8 8 8 7 8 7 7 7 8 8 7 8 6 6 6 7 7 7 6 6 7 8 8 8 7 8 6 8 7 8 7 6 7 8 8 7 8 7 7 8 7 6 6 7 7 7 6 7 8 8 8 7 6 8 7 8 6 7 8 7 8 7 6 6 7 7 7 7 8 8 8 6 8 7 6 7 7 6 6 7 7 7 8 8 6 8 6 6 6 7 7 8 6 6 6 7 6,986,334,74.696970,6 7 7 6 6 7 6 5 5 6 7 6 6 6 6 6 6 7 6 6 6 6 6 6 6 7 7 6 6 6 6 6 4 4 5 6 6 5 6 6 6 6 5 5 5 6 7 7 7 6 7 6 5 6 6 7 6 7 6 6 7 7 6 7 6 5 6 7 6 5 5 7 7 5 5 7 6 5 6 5 5 6 6 7 7 6 7 6 5 7 7 7 7 5 7 6 6 6 5 7 7 6 5 7 7 5 7 5 6 6 6 7 7 6 6 6 7 6 6 6 7 6 6 6 6 6 6 7 6 6 6 6 6 6 5 6 7 6 5 6 5 5 6 5 6 6 6 5 5 6 6 5 5 4 5 6 6 5 6 5 5 6 5 6 5
747,11,2,3,11,1 0 1 0 1 0 0 1 1 1 0,5 6,,,,,1111,209,84.166667,7 7 7 7 7 7 7 5 7 5 8 7 7 7 6 8 7 7 6 6 6 6 7 7 7 7 6 6 7 7 7 7 6 7 7 7 7 6 7 7 8 7 7 5 7 7 7 7 7 7 7 7 5 5 8 7 7 7 6 8 7 6 6 6 6 7 7 7 6 6 7 7 7 6 7 7 7 6 7 8 7 7 7 7 7 7 7 7 5 8 7 7 7 6 7 6 6 6 6 7 7 6 6 7 7 6 7 7 7 7 7 7 7 7 7 5 8 7 7 7 7 6 6 6 7 7 6 7 7 7 7 7 7 7 7 5 8 7 7 7 6 6 7 7 7 7 7 7 7 5 8 7 7 6 7 7 7 7 5 8 7 7 7 5 7,864,456,65.454545,6 6 5 5 6 6 5 6 6 6 6 5 6 6 5 6 6 5 4 5 5 4 5 5 4 5 5 4 5 5 5 5 4 5 5 6 5 6 6 6 7 6 6 6 6 6 6 5 6 6 5 5 6 6 5 6 6 5 5 6 4 5 5 4 4 5 5 5 4 4 5 6 5 5 6 6 6 6 5 6 6 6 5 6 6 5 5 5 5 6 5 5 5 5 5 5 4 4 4 6 5 5 5 6 6 5 5 5 5 5 6 5 5 5 5 5 5 4 4 4 6 5 5 5 6 6 5 5 5 5 4 5 4 4 4 6 4 5 5 6 6 5 5 5 5 5 4 5 5 5 5 5 5 5 5 6 5 6 6 6 6 6 6 7 5
748,11,2,3,11,1 0 1 0 1 0 1 0 0 1 1,5 6,,,,,1111,209,84.166667,7 7 7 7 7 7 7 5 7 5 8 7 7 7 6 8 7 7 6 6 6 6 7 7 7 7 6 6 7 7 7 7 6 7 7 7 7 6 7 7 8 7 7 5 7 7 7 7 7 7 7 7 5 5 8 7 7 7 6 8 7 6 6 6 6 7 7 7 6 6 7 7 7 6 7 7 7 6 7 8 7 7 7 7 7 7 7 7 5 8 7 7 7 6 7 6 6 6 6 7 7 6 6 7 7 6 7 7 7 7 7 7 7 7 7 5 8 7 7 7 7 6 6 6 7 7 6 7 7 7 7 7 7 7 7 5 8 7 7 7 6 6 7 7 7 7 7 7 7 5 8 7 7 6 7 7 7 7 5 8 7 7 7 5 7,864,456,65.454545,6 6 5 5 5 5 6 7 5 6 6 5 5 5 6 7 6 5 5 4 4 5 6 5 5 5 4 5 6 5 5 4 5 6 5 4 5 6 5 5 5 5 5 6 6 6 6 5 5 5 6 6 6 6 6 5 5 6 6 6 5 5 4 5 5 5 5 4 5 5 5 4 5 5 5 5 5 5 6 6 6 6 6 5 5 6 6 5 6 6 5 6 6 5 5 4 5 5 4 4 5 5 4 5 5 4 6 5 6 6 6 5 6 6 5 6 5 6 6 5 4 5 5 4 5 5 4 6 5 6 6 5 6 6 5 5 6 5 5 5 5 4 6 5 6 5 6 5 5 5 5 4 6 5 6 4 5 4 6 4 6 5 4 5 6
749,11,2,3,11,1 0 1 0 1 0 1 0 1 0 1,5 6,,,,,891,429,67.500000,4 5 5 5 5 5 5 5 4 5 6 6 6 6 6 6 5 5 6 6 6 6 6 5 5 6 6 6 6 5 5 6 6 6 5 5 6 6 5 5 6 5 5 5 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 5 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 6 6 5 6 5 4 5 5 5 6 5 4 5 5 4,615,705,46.590909,4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 4 3 4 3 3 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 4 3 4 3 3 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 4 3 4 3 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 4 3 4 3 3 4 4 4 4 3 4 4 4 3 4 4 3 4 3 3 4 4 4 3 4 4 3 4 3 3 4 4 3 4 3 3 4 3 3 3
750,11,2,3,11,1 0 1 0 1 0 1 0 1 1 0,5 6,,,,,891,429,67.500000,4 5 5 5 5 5 5 5 4 5 6 6 6 6 6 6 5 5 6 6 6 6 6 5 5 6 6 6 6 5 5 6 6 6 5 5 6 6 5 5 6 5 5 5 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 5 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 6 6 5 6 5 4 5 5 5 6 5 4 5 5 4,615,705,46.590909,4 4 4 4 4 4 3 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 4 3 4 4 3 3 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 4 3 4 4 3 3 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 4 3 4 4 3 3 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 4 3 4 4 3 3 4 4 4 3 4 4 4 3 4 4 3 4 4 3 3 4 4 3 4 4 3 4 4 3 3 4 3 4 4 3 3 4 3 3 4 3
751,11,2,3,11,1 0 1 0 1 0 1 1 0 0 1,5 6,,,,,1166,154,88.333333,6 7 7 6 6 6 7 7 6 7 8 8 8 8 8 8 7 7 8 7 7 7 8 7 6 8 7 7 8 6 6 8 7 8 6 6 8 8 6 7 8 7 7 7 6 6 7 7 6 6 6 7 7 7 8 8 8 8 8 8 7 8 7 7 7 8 6 8 7 7 8 6 8 7 8 6 8 8 7 8 7 6 7 7 6 6 6 7 7 8 8 8 8 8 7 8 7 7 7 6 8 7 7 6 8 7 6 8 7 6 7 7 6 6 6 7 8 8 8 8 7 8 7 7 6 8 7 6 8 6 6 7 7 6 6 7 8 8 8 7 8 7 6 8 6 6 7 7 6 7 8 8 7 8 6 6 7 7 7 8 7 6 7 7 6,943,377,71.439394,6 7 6 5 5 6 7 6 5 7 6 6 5 5 6 6 6 6 6 6 6 7 6 6 5 4 6 6 5 5 5 5 6 5 5 6 5 4 5 6 5 6 6 6 5 6 7 6 5 6 6 7 6 7 6 6 6 5 7 5 6 5 7 6 7 5 5 5 6 6 4 6 5 5 4 7 6 5 7 5 6 6 7 6 6 6 6 6 7 5 7 5 6 6 6 6 7 6 6 6 5 5 5 7 6 6 7 6 6 6 6 7 6 6 5 6 6 6 5 5 6 6 6 5 7 6 5 7 5 6 5 6 7 6 5 6 5 5 4 7 6 5 7 5 6 5 6 6 5 6 5 4 6 5 6 5 5 5 5 4 5 5 5 5 5
752,11,2,3,11,1 0 1 0 1 0 1 1 0 1 0,5 6,,,,,891,429,67.500000,4 5 5 5 5 5 5 5 4 5 6 6 6 6 6 6 5 5 6 6 6 6 6 5 5 6 6 6 6 5 5 6 6 6 5 5 6 6 5 5 6 5 5 5 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 5 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 6 6 5 6 5 4 5 5 5 6 5 4 5 5 4,615,705,46.590909,4 4 4 4 3 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 4 3 3 3 3 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 4 3 3 3 3 4 4 4 4 4 4 4 4 3 4 4 4 4 4 3 4 4 4 4 3 4 4 4 4 3 3 3 3 4 4 4 4 4 4 4 3 4 4 4 4 3 4 4 4 4 3 3 3 3 4 4 4 4 4 4 3 4 4 4 4 3 3 3 3 4 4 4 4 4 4 3 3 3 3 4 4 4 4 4 4 3 3 3 3 3 3 4 4 4 4
753,11,2,3,11,1 0 1 0 1 0 1 1 1 0 0,5 6,,,,,1111,209,84.166667,7 5 7 7 7 7 7 7 7 7 8 6 7 7 7 8 5 7 7 6 6 6 6 7 7 7 6 6 7 7 7 7 6 7 7 7 6 7 7 7 8 7 5 7 7 7 5 7 7 7 7 7 7 7 8 6 7 7 7 8 7 7 6 6 6 6 7 7 6 6 7 7 7 6 7 7 6 7 7 8 5 7 5 7 7 7 7 7 7 8 6 7 7 7 7 7 6 6 6 7 7 6 6 7 7 6 7 6 7 7 5 7 7 7 7 7 8 6 7 7 7 7 6 6 7 7 6 7 7 7 7 5 7 7 7 7 8 6 7 7 7 6 7 7 7 7 5 7 7 7 8 6 7 7 7 7 5 7 7 8 7 7 5 7 7,864,456,65.454545,6 6 5 5 5 6 6 5 6 6 6 5 5 6 6 5 6 5 5 4 5 5 4 5 5 5 5 5 4 5 5 6 5 4 5 6 5 4 5 6 5 5 5 6 5 6 6 5 5 6 6 5 6 6 6 5 6 6 5 6 5 5 5 5 4 5 5 6 5 4 5 6 5 4 5 6 5 5 5 6 5 6 6 5 6 6 5 5 6 6 6 6 5 5 5 6 5 4 4 6 5 4 4 6 5 5 5 5 4 6 6 6 6 5 5 6 7 6 5 5 6 5 4 4 6 5 5 5 5 4 5 7 6 5 5 6 6 5 5 6 5 5 5 5 4 6 6 5 5 5 5 6 5 5 4 6 5 6 4 4 4 5 6 5 4
754,11,2,3,11,1 0 1 0 1 1 0 0 0 1 1,5 6,,,,,1177,143,89.166667,8 7 7 8 7 8 6 7 8 7 7 7 6 8 7 7 7 6 7 7 7 7 7 7 8 8 7 7 6 8 7 6 7 8 7 8 7 7 8 7 7 6 7 7 8 8 7 7 8 7 8 6 7 7 7 7 6 8 7 7 6 7 7 7 7 7 8 8 7 7 6 7 6 7 8 8 7 7 7 7 7 8 7 7 8 7 8 6 7 7 7 6 8 7 6 7 7 7 7 8 8 7 7 7 6 7 8 7 7 8 7 7 8 7 8 7 7 7 6 8 6 7 7 7 8 8 7 7 6 8 8 7 7 8 7 7 7 7 6 6 7 7 8 8 7 8 7 7 8 7 7 7 6 7 8 8 7 7 7 7 6 8 7 7 8,989,331,74.924242,6 6 6 6 7 7 7 7 5 6 6 7 7 6 7 8 6 5 5 6 5 5 6 6 6 6 6 6 6 6 6 6 6 7 6 7 6 7 7 6 7 7 6 7 6 6 5 7 6 6 8 7 6 5 6 6 6 6 6 7 5 5 6 5 5 6 7 6 7 7 6 6 7 6 7 7 6 7 6 7 6 5 6 6 5 6 7 6 5 5 5 5 5 5 6 5 7 5 5 6 7 7 6 6 6 5 8 6 6 4 5 5 4 5 6 6 4 5 6 5 6 6 6 6 5 6 6 6 6 7 5 5 5 5 5 6 5 5 6 6 6 5 5 6 6 6 6 6 6 6 6 5 7 6 6 7 6 6 7 7 7 7 6 7 7
755,11,2,3,11,1 0 1 0 1 1 0 0 1 0 1,5 6,,,,,1111,209,84.166667,6 7 7 7 6 7 5 6 6 6 7 7 7 7 7 7 7 5 7 8 7 8 7 7 7 7 7 7 7 7 6 7 8 7 6 7 7 7 7 7 7 5 7 6 6 6 7 7 7 6 7 5 6 6 7 7 7 7 7 7 5 7 8 7 8 7 7 7 7 7 7 6 7 8 7 7 7 7 7 7 7 6 7 7 7 6 7 5 6 7 7 7 7 7 5 7 8 7 8 7 7 7 7 6 7 8 7 7 7 6 7 7 7 6 7 6 7 7 7 7 5 7 8 7 7 7 7 6 7 7 6 7 7 7 6 6 7 7 7 5 7 8 7 7 6 6 7 7 7 6 7 7 5 7 7 6 7 7 6 7 5 6 7 6 6,962,358,72.878788,6 7 7 6 6 6 5 5 5 6 5 7 6 6 6 5 6 6 7 6 6 6 6 6 6 5 6 5 5 6 6 6 6 5 5 6 6 6 6 5 5 5 5 5 5 6 7 7 6 6 6 5 5 6 6 7 7 6 6 5 7 7 7 5 5 6 6 5 6 5 5 6 6 6 5 6 6 5 5 4 5 6 7 7 7 6 6 5 7 6 7 6 5 6 7 7 7 5 5 5 5 6 5 6 6 5 6 5 5 6 7 6 6 5 6 7 7 7 6 5 7 6 7 5 6 6 5 6 5 6 6 7 6 5 5 7 6 6 6 6 6 6 5 5 5 6 7 6 5 7 6 5 6 5 5 6 6 5 7 5 6 6 5 6 5
756,11,2,3,11,1 0 1 0 1 1 0 0 1 1 0,5 6,,,,,1166,154,88.333333,6 7 7 6 6 6 7 7 6 7 8 8 8 8 8 8 7 7 8 7 7 7 8 7 6 8 7 7 8 6 6 8 7 8 6 6 8 8 6 7 8 7 7 7 6 6 7 7 6 6 6 7 7 7 8 8 8 8 8 8 7 8 7 7 7 8 6 8 7 7 8 6 8 7 8 6 8 8 7 8 7 6 7 7 6 6 6 7 7 8 8 8 8 8 7 8 7 7 7 6 8 7 7 6 8 7 6 8 7 6 7 7 6 6 6 7 8 8 8 8 7 8 7 7 6 8 7 6 8 6 6 7 7 6 6 7 8 8 8 7 8 7 6 8 6 6 7 7 6 7 8 8 7 8 6 6 7 7 7 8 7 6 7 7 6,943,377,71.439394,6 7 6 6 6 6 6 7 6 7 5 7 5 6 6 6 7 6 6 7 6 6 6 6 6 5 5 5 5 5 7 6 6 5 6 7 6 6 6 6 6 7 6 6 6 6 6 7 6 6 5 6 7 6 6 6 5 5 6 6 6 6 6 5 6 6 7 6 5 6 6 7 5 7 5 6 6 7 6 5 7 5 6 7 6 5 5 6 6 5 5 4 4 5 7 6 5 6 7 7 5 6 6 6 5 7 5 5 6 5 6 6 5 5 5 6 5 4 5 5 6 5 6 6 6 5 6 5 4 5 5 5 5 6 6 5 4 5 5 5 4 5 5 4 5 5 5 6 7 5 5 6 6 5 6 5 6 7 6 5 7 5 6 6 5
757,11,2,3,11,1 0 1 0 1 1 0 1 0 0 1,5 6,,,,,1111,209,84.166667,6 6 5 7 6 7 7 7 6 7 7 7 7 7 7 7 6 7 7 8 7 8 7 5 7 7 7 7 7 7 6 7 8 7 6 7 7 7 7 5 7 7 6 7 6 6 6 5 7 6 7 7 7 7 7 7 7 7 7 7 7 7 8 7 8 7 7 7 7 7 7 6 7 8 7 7 7 7 5 7 6 6 6 5 7 6 7 7 7 7 7 7 7 7 7 7 8 7 8 7 7 7 7 6 7 8 7 7 5 6 6 5 7 6 7 7 7 7 7 7 7 7 8 7 7 7 7 6 7 7 6 6 5 7 6 7 7 7 7 7 7 8 7 7 6 6 6 5 7 7 7 7 7 7 7 6 6 5 7 7 7 6 6 7 6,962,358,72.878788,6 6 5 6 6 7 7 7 6 7 5 6 6 7 7 6 6 6 6 6 6 6 7 6 6 5 5 5 5 6 6 6 7 6 5 6 6 7 6 7 7 6 7 7 6 6 5 5 6 6 6 7 7 6 5 6 6 6 7 5 5 5 5 5 5 6 6 6 6 5 5 6 5 7 6 5 7 7 7 6 7 5 5 5 6 6 6 7 5 4 5 5 5 6 5 6 6 5 5 6 6 6 5 6 5 7 6 7 7 5 5 5 6 5 6 5 5 6 5 5 5 6 6 5 6 6 6 6 5 6 5 6 6 5 5 5 5 5 5 5 5 6 5 6 5 6 7 6 5 6 6 6 6 6 5 6 7 6 7 6 6 6 7 7 6
758,11,2,3,11,1 0 1 0 1 1 0 1 0 1 0,5 6,,,,,891,429,67.500000,4 5 5 5 5 5 5 5 4 5 6 6 6 6 6 6 5 5 6 6 6 6 6 5 5 6 6 6 6 5 5 6 6 6 5 5 6 6 5 5 6 5 5 5 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 5 5 6 6 6 6 6 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 5 6 6 6 6 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 5 6 6 6 5 6 6 5 6 5 4 5 5 5 5 6 6 5 6 5 4 5 5 5 6 5 4 5 5 4,615,705,46.590909,4 4 3 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 4 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 4 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
